title.Tournament,title.DateTime UTC,title.Team1,title.Team2,title.Winner,title.DateTime UTC__precision
VCS 2021 Spring,2021-01-30 09:55:00,GMedia Luxury,Team Flash.Vietnam,1,0
VCS 2021 Spring,2021-01-30 10:46:00,Team Flash.Vietnam,GMedia Luxury,1,0
VCS 2021 Spring,2021-01-30 11:29:00,GMedia Luxury,Team Flash.Vietnam,1,0
VCS 2021 Spring,2021-01-30 12:33:00,GAM Esports,SBTC Esports,1,0
VCS 2021 Spring,2021-01-30 13:21:00,SBTC Esports,GAM Esports,2,0
VL 2021 Opening,2021-01-30 00:50:00,God's Plan,Cattleya Gaming,1,0
VL 2021 Opening,2021-01-30 02:15:00,AGD E-Sports,AceS GaminG,1,0
VL 2021 Opening,2021-01-30 03:16:00,Pirate Dream,GeekSide Esports,1,0
DDH 2021 Opening,2021-01-29 00:43:00,Respawn Esports,Atomic México,1,0
DDH 2021 Opening,2021-01-29 01:41:00,The Kings,Kings of the North,1,0
DDH 2021 Opening,2021-01-29 02:46:00,Team Aze,We Talent,1,0
DDH 2021 Opening,2021-01-29 03:50:00,LDM Mexico,Arctic Gaming Mexico,1,0
LCK 2021 Spring,2021-01-29 07:10:00,Nongshim RedForce,Afreeca Freecs,2,0
LCK 2021 Spring,2021-01-29 08:47:00,Afreeca Freecs,Nongshim RedForce,1,0
LCK 2021 Spring,2021-01-29 09:51:00,DWG KIA,Hanwha Life Esports,1,0
LCK 2021 Spring,2021-01-29 11:42:00,Hanwha Life Esports,DWG KIA,2,0
LCS 2021 Lock In,2021-01-29 22:28:00,100 Thieves,Cloud9,1,0
LCS 2021 Lock In,2021-01-29 23:34:00,Cloud9,100 Thieves,2,0
LDL 2021 Spring,2021-01-29 06:09:00,Top Esports Challenger,Joy Dream,2,0
LDL 2021 Spring,2021-01-29 07:11:00,Joy Dream,Top Esports Challenger,1,0
LDL 2021 Spring,2021-01-29 08:07:00,Shu Dai Xiong Gaming,Rogue Warriors Shark,1,0
LDL 2021 Spring,2021-01-29 08:18:00,LGD Gaming Young Team,eStar Young,1,0
LDL 2021 Spring,2021-01-29 09:01:00,Rogue Warriors Shark,Shu Dai Xiong Gaming,1,0
LDL 2021 Spring,2021-01-29 09:03:00,eStar Young,LGD Gaming Young Team,1,0
LDL 2021 Spring,2021-01-29 09:49:00,LGD Gaming Young Team,eStar Young,1,0
LDL 2021 Spring,2021-01-29 09:57:00,Shu Dai Xiong Gaming,Rogue Warriors Shark,2,0
LDL 2021 Spring,2021-01-29 11:08:00,Suning-S,Young Miracles,2,0
LDL 2021 Spring,2021-01-29 11:31:00,Kaisa Gaming,Royal Club,2,0
LDL 2021 Spring,2021-01-29 12:09:00,Young Miracles,Suning-S,1,0
LDL 2021 Spring,2021-01-29 12:26:00,Royal Club,Kaisa Gaming,2,0
LDL 2021 Spring,2021-01-29 13:24:00,Royal Club,Kaisa Gaming,1,0
LEC 2021 Spring,2021-01-29 16:09:00,Excel Esports,MAD Lions,2,0
LEC 2021 Spring,2021-01-29 16:57:00,FC Schalke 04 Esports,SK Gaming,1,0
LEC 2021 Spring,2021-01-29 18:57:00,G2 Esports,Astralis,1,0
LEC 2021 Spring,2021-01-29 19:08:00,Rogue (European Team),Misfits Gaming,1,0
LEC 2021 Spring,2021-01-29 19:59:00,Fnatic,Team Vitality,1,0
LHE 2021 Opening,2021-01-29 00:59:00,Cruzados Esports,Bencheados,1,0
LHE 2021 Opening,2021-01-29 19:30:00,Santiago Wanderers eSports,Australs,2,0
LHE 2021 Opening,2021-01-29 21:06:00,ODIN Gaming,Movistar Optix,1,0
LHE 2021 Opening,2021-01-29 21:54:00,Dark Horse,Cruzados Esports,2,0
LHE 2021 Opening,2021-01-29 22:53:00,Kaos Latin Gamers Academy,Furious Gaming Chile,2,0
LMF 2021 Opening,2021-01-29 00:53:00,Stone Movistar,Maycam Evolve Gaming,1,0
LMF 2021 Opening,2021-01-29 01:47:00,Undead Gaming,Naguara Team,1,0
LMF 2021 Opening,2021-01-29 20:51:00,Intel New Indians,Savage Esports,2,0
LMF 2021 Opening,2021-01-29 21:54:00,eBRO Gaming,Maycam Evolve Gaming,2,0
LMF 2021 Opening,2021-01-29 22:54:00,Globant Emerald,Undead Gaming,2,0
LMF 2021 Opening,2021-01-29 23:45:00,Boca Juniors Gaming,CASLA Esports,2,0
LPL 2021 Spring,2021-01-29 09:22:00,eStar (Chinese Team),LNG Esports,2,0
LPL 2021 Spring,2021-01-29 10:25:00,LNG Esports,eStar (Chinese Team),1,0
LPL 2021 Spring,2021-01-29 11:26:00,Team WE,Royal Never Give Up,2,0
LPL 2021 Spring,2021-01-29 12:13:00,Royal Never Give Up,Team WE,1,0
NA Academy 2021 Spring,2021-01-29 00:37:00,Immortals Academy,CLG Academy,1,0
TES Finland 2021 Spring,2021-01-29 16:59:00,NYYRIKKI,Epic Avalanche,1,0
TES Finland 2021 Spring,2021-01-29 18:01:00,Epic Avalanche,Nordic Dogs,1,0
TES Sweden 2021 Spring,2021-01-29 15:20:00,Lanomania,AHK E-Sport,1,0
TES Sweden 2021 Spring,2021-01-29 17:42:00,AHK E-Sport,UniQ Esports Club,2,0
Turkey Academy 2021 Winter,2021-01-29 13:29:00,Beşiktaş Academy,Team AURORA Academy,2,0
Turkey Academy 2021 Winter,2021-01-29 14:46:00,5 Ronin Academy,1907 Fenerbahçe Academy,2,0
Turkey Academy 2021 Winter,2021-01-29 15:30:00,Istanbul Wildcats Academy,Dark Passage Academy,1,0
Turkey Academy 2021 Winter,2021-01-29 16:35:00,Galatasaray Academy,Galakticos Academy,1,0
Turkey Academy 2021 Winter,2021-01-29 17:30:00,NASR eSports Turkey Academy,SuperMassive Academy,2,0
VCS 2021 Spring,2021-01-29 09:53:00,Saigon Buffalo,GAM Esports,2,0
VCS 2021 Spring,2021-01-29 10:47:00,GAM Esports,Saigon Buffalo,1,0
VCS 2021 Spring,2021-01-29 12:03:00,CERBERUS Esports (Vietnamese Team),Team Secret (Vietnamese Team),2,0
VCS 2021 Spring,2021-01-29 13:06:00,Team Secret (Vietnamese Team),CERBERUS Esports (Vietnamese Team),2,0
VCS 2021 Spring,2021-01-29 14:01:00,CERBERUS Esports (Vietnamese Team),Team Secret (Vietnamese Team),1,0
VL 2021 Opening,2021-01-29 23:32:00,Descuydado Esports,Skull Cracker,1,0
Baltic Masters 2021 Spring,2021-01-28 16:34:00,PIGSPORTS,Team Infamous,1,0
Baltic Masters 2021 Spring,2021-01-28 17:47:00,Method2Madness,Goskilla,2,0
Baltic Masters 2021 Spring,2021-01-28 19:07:00,Iron Wolves,Medieval Riga,2,0
DDH 2021 Opening,2021-01-28 00:55:00,Arctic Gaming Mexico,Team Aze,1,0
DDH 2021 Opening,2021-01-28 01:49:00,We Talent,Janus Esports,1,0
DDH 2021 Opening,2021-01-28 02:43:00,Kings of the North,LDM Mexico,2,0
DDH 2021 Opening,2021-01-28 03:45:00,Atomic México,The Kings,2,0
DDH 2021 Opening,2021-01-28 23:37:00,Janus Esports,Naguara Mexico,2,0
EBL Season 8,2021-01-28 17:29:00,CR4ZY,Crvena zvezda Esports,1,0
EBL Season 8,2021-01-28 18:28:00,Nexus Gaming (Romanian Team),Z10 ESHARK,2,0
EBL Season 8,2021-01-28 19:26:00,x25 Esports,SAIM SE SuppUp,2,0
EBL Season 8,2021-01-28 20:59:00,ASUS ROG ELITE,Split Raiders,2,0
Hitpoint Masters 2021 Spring,2021-01-28 16:33:00,Inaequalis,Dark Tigers,2,0
Hitpoint Masters 2021 Spring,2021-01-28 17:56:00,Vikingekrig Esports,SINNERS Esports,2,0
Hitpoint Masters 2021 Spring,2021-01-28 19:12:00,Inside Games,eSuba,2,0
Hitpoint Masters 2021 Spring,2021-01-28 20:20:00,BRUTE,ECLOT,2,0
LCK 2021 Spring,2021-01-28 06:56:00,DRX,KT Rolster,2,0
LCK 2021 Spring,2021-01-28 08:44:00,KT Rolster,DRX,1,0
LCK 2021 Spring,2021-01-28 09:41:00,T1,Liiv SANDBOX,1,0
LCK 2021 Spring,2021-01-28 11:36:00,Liiv SANDBOX,T1,2,0
LDL 2021 Spring,2021-01-28 06:18:00,WanZhen Esports Club,Rare Atom Period,2,0
LDL 2021 Spring,2021-01-28 07:09:00,Rare Atom Period,WanZhen Esports Club,1,0
LDL 2021 Spring,2021-01-28 08:07:00,TWELVE,Oh My Dream,2,0
LDL 2021 Spring,2021-01-28 08:13:00,FunPlus Phoenix Blaze,Team Pinnacle,1,0
LDL 2021 Spring,2021-01-28 08:57:00,Oh My Dream,TWELVE,1,0
LDL 2021 Spring,2021-01-28 09:01:00,Team Pinnacle,FunPlus Phoenix Blaze,2,0
LDL 2021 Spring,2021-01-28 10:05:00,MAX (Chinese Team),Team WE Academy,2,0
LDL 2021 Spring,2021-01-28 10:24:00,V5 87,Sheng Jie Gaming,1,0
LDL 2021 Spring,2021-01-28 11:02:00,Team WE Academy,MAX (Chinese Team),1,0
LDL 2021 Spring,2021-01-28 11:18:00,Sheng Jie Gaming,V5 87,1,0
LDL 2021 Spring,2021-01-28 12:07:00,V5 87,Sheng Jie Gaming,2,0
LFL 2021 Spring,2021-01-28 17:34:00,GameWard,Vitality.Bee,2,0
LFL 2021 Spring,2021-01-28 18:42:00,Karmine Corp,Team MCES,1,0
LFL 2021 Spring,2021-01-28 19:47:00,Solary,Misfits Premier,2,0
LFL 2021 Spring,2021-01-28 20:42:00,Izi Dream,LDLC OL,2,0
LFL 2021 Spring,2021-01-28 21:51:00,GamersOrigin,Team BDS,2,0
LHE 2021 Opening,2021-01-28 00:05:00,Bencheados,Dark Horse,1,0
LHE 2021 Opening,2021-01-28 01:06:00,Australs,ODIN Gaming,1,0
LHE 2021 Opening,2021-01-28 19:24:00,Kaos Latin Gamers Academy,Australs,2,0
LHE 2021 Opening,2021-01-28 20:50:00,Dark Horse,Furious Gaming Chile,2,0
LHE 2021 Opening,2021-01-28 21:43:00,Santiago Wanderers eSports,Rebirth eSports,1,0
LHE 2021 Opening,2021-01-28 23:14:00,ODIN Gaming,LDM Esports,1,0
LHE 2021 Opening,2021-01-28 23:55:00,Newstar,Movistar Optix,2,0
LMF 2021 Opening,2021-01-28 00:04:00,Ualá Pampas,Intel New Indians,2,0
LMF 2021 Opening,2021-01-28 01:21:00,Naguara Team,Globant Emerald,2,0
LMF 2021 Opening,2021-01-28 02:35:00,Savage Esports,eBRO Gaming,1,0
LMF 2021 Opening,2021-01-28 21:09:00,Boca Juniors Gaming,Savage Esports,1,0
LMF 2021 Opening,2021-01-28 21:57:00,Globant Emerald,CASLA Esports,1,0
LMF 2021 Opening,2021-01-28 22:51:00,Intel New Indians,River Plate Gaming,2,0
LMF 2021 Opening,2021-01-28 23:50:00,eBRO Gaming,Ualá Pampas,1,0
LPL 2021 Spring,2021-01-28 09:19:00,LGD Gaming,Bilibili Gaming,2,0
LPL 2021 Spring,2021-01-28 10:14:00,Bilibili Gaming,LGD Gaming,1,0
LPL 2021 Spring,2021-01-28 11:13:00,Oh My God,Suning,2,0
LPL 2021 Spring,2021-01-28 11:57:00,Oh My God,Suning,2,0
LVP SL 2021 Spring,2021-01-28 16:37:00,MAD Lions Madrid,eMonkeyz,1,0
LVP SL 2021 Spring,2021-01-28 17:45:00,Cream Real Betis.EU,UCAM Esports Club,1,0
LVP SL 2021 Spring,2021-01-28 18:42:00,G2 Arctic,BCN Squad,1,0
LVP SL 2021 Spring,2021-01-28 19:42:00,Team Queso,S2V Esports,2,0
LVP SL 2021 Spring,2021-01-28 20:42:00,Vodafone Giants.Spain,Movistar Riders,1,0
NA Academy 2021 Spring,2021-01-28 00:47:00,Evil Geniuses Academy,Immortals Academy,1,0
NA Academy 2021 Spring,2021-01-28 01:53:00,FlyQuest Academy,CLG Academy,1,0
NA Academy 2021 Spring,2021-01-28 20:39:00,Cloud9 Academy,Dignitas Academy,1,0
NA Academy 2021 Spring,2021-01-28 21:46:00,Evil Geniuses Academy,Team Liquid Academy,2,0
NA Academy 2021 Spring,2021-01-28 22:36:00,Golden Guardians Academy,FlyQuest Academy,2,0
NA Academy 2021 Spring,2021-01-28 23:33:00,TSM Academy,100 Thieves Academy,2,0
NLC 2021 Spring,2021-01-28 18:06:00,Fnatic Rising,Riddle Esports,1,0
NLC 2021 Spring,2021-01-28 18:42:00,Tricked Esport,Godsent,1,0
NLC 2021 Spring,2021-01-28 19:46:00,Granit Gaming,Nordavind,1,0
NLC 2021 Spring,2021-01-28 21:01:00,BT Excel,Dusty,1,0
PG Nationals 2021 Spring,2021-01-28 17:50:00,Macko Esports,Cyberground Gaming,2,0
PG Nationals 2021 Spring,2021-01-28 18:48:00,Samsung Morning Stars,Axolotl,2,0
PG Nationals 2021 Spring,2021-01-28 19:46:00,Romulea eSport,GGEsports,2,0
PG Nationals 2021 Spring,2021-01-28 20:41:00,Mkers,Outplayed,1,0
PRM Pro Division 2021 Spring,2021-01-28 16:31:00,Unicorns Of Love Sexy Edition,GamerLegion,1,0
PRM Pro Division 2021 Spring,2021-01-28 17:39:00,E WIE EINFACH E-SPORTS,PENTA 1860,2,0
PRM Pro Division 2021 Spring,2021-01-28 18:48:00,mousesports,SK Gaming Prime,1,0
PRM Pro Division 2021 Spring,2021-01-28 19:47:00,EURONICS Gaming,FC Schalke 04 Evolution,2,0
PRM Pro Division 2021 Spring,2021-01-28 20:44:00,Berlin International Gaming,ad hoc gaming,2,0
TES Norway 2021 Spring,2021-01-28 16:49:00,KAOS e-sport,Riddle Esports Academy,2,0
Turkey Academy 2021 Winter,2021-01-28 13:36:00,NASR eSports Turkey Academy,Dark Passage Academy,1,0
Turkey Academy 2021 Winter,2021-01-28 14:35:00,5 Ronin Academy,Galakticos Academy,1,0
Turkey Academy 2021 Winter,2021-01-28 15:33:00,Istanbul Wildcats Academy,Beşiktaş Academy,1,0
Turkey Academy 2021 Winter,2021-01-28 16:45:00,1907 Fenerbahçe Academy,Team AURORA Academy,2,0
Turkey Academy 2021 Winter,2021-01-28 17:38:00,Galatasaray Academy,SuperMassive Academy,1,0
VL 2021 Opening,2021-01-28 01:16:00,Cattleya Gaming,God's Plan,2,0
VL 2021 Opening,2021-01-28 02:23:00,AceS GaminG,AGD E-Sports,1,0
VL 2021 Opening,2021-01-28 03:31:00,GeekSide Esports,Pirate Dream,2,0
BIG League Season 4,2021-01-27 00:42:00,Dawn Esports,Team Clarity,2,0
BIG League Season 4,2021-01-27 00:43:00,100 Thieves Next,SolaFide Esports,2,0
BIG League Season 4,2021-01-27 00:46:00,Harrisburg University,Barrage.NA,2,0
BIG League Season 4,2021-01-27 00:50:00,ANEW Esports,Winthrop University,1,0
BIG League Season 4,2021-01-27 00:50:00,Evil Geniuses Prodigies,Illinois State University,1,0
BIG League Season 4,2021-01-27 00:51:00,Revival (North American Team),ConViction,1,0
BIG League Season 4,2021-01-27 00:52:00,ANEW Genesis,Supernova,1,0
BIG League Season 4,2021-01-27 00:52:00,Cloud9 Amateur,ANEW Blaze,2,0
BIG League Season 4,2021-01-27 00:52:00,ReDefy Esports,Bay State College,1,0
BIG League Season 4,2021-01-27 00:57:00,Maryville University,Wildcard Gaming,1,0
BIG League Season 4,2021-01-27 01:02:00,Mirage Sport Électronique,Redemption Arc,1,0
BIG League Season 4,2021-01-27 01:34:00,Wichita Wolves,Maryville University B,1,0
BIG League Season 4,2021-01-27 01:35:00,Barrage.NA,Harrisburg University,1,0
BIG League Season 4,2021-01-27 01:39:00,Illinois State University,Evil Geniuses Prodigies,2,0
BIG League Season 4,2021-01-27 01:41:00,ReDefy Esports,Bay State College,2,0
BIG League Season 4,2021-01-27 01:41:00,SolaFide Esports,100 Thieves Next,1,0
BIG League Season 4,2021-01-27 01:43:00,Winthrop University,ANEW Esports,2,0
BIG League Season 4,2021-01-27 01:47:00,ANEW Blaze,Cloud9 Amateur,2,0
BIG League Season 4,2021-01-27 01:49:00,Dawn Esports,Team Clarity,2,0
BIG League Season 4,2021-01-27 01:53:00,Maryville University,Wildcard Gaming,1,0
BIG League Season 4,2021-01-27 01:54:00,Revival (North American Team),ConViction,1,0
BIG League Season 4,2021-01-27 02:04:00,Redemption Arc,Mirage Sport Électronique,2,0
BIG League Season 4,2021-01-27 02:07:00,Maryville University B,Wichita Wolves,2,0
BIG League Season 4,2021-01-27 02:16:00,Supernova,ANEW Genesis,2,0
BIG League Season 4,2021-01-27 02:35:00,ReDefy Esports,Bay State College,2,0
BIG League Season 4,2021-01-27 02:39:00,Cloud9 Amateur,ANEW Blaze,2,0
CBLOL Academy 2021 Split 1,2021-01-27 19:39:00,KaBuM! Academy,LOUD Academy,2,0
CBLOL Academy 2021 Split 1,2021-01-27 20:53:00,INTZ Academy,Rensga Academy,2,0
CBLOL Academy 2021 Split 1,2021-01-27 21:44:00,Cruzeiro Academy,Flamengo Academy,1,0
CBLOL Academy 2021 Split 1,2021-01-27 22:53:00,Vorax Academy,FURIA Academy,2,0
CBLOL Academy 2021 Split 1,2021-01-27 23:33:00,RED Academy,paiN Gaming Academy,1,0
DDH 2021 Opening,2021-01-27 23:46:00,Naguara Mexico,Respawn Esports,1,0
GL 2021 Opening,2021-01-27 00:46:00,Once Caldas Esports,Depor Cali Legends,1,0
GL 2021 Opening,2021-01-27 01:43:00,Spirituals,Exilium Hunters,1,0
GL 2021 Opening,2021-01-27 02:44:00,Wygers Colombia,Team Frozen Knives,1,0
GLL 2021 Spring,2021-01-27 15:57:00,WLGaming Esports,Zerolag Esports,1,0
GLL 2021 Spring,2021-01-27 17:03:00,Team Refuse,CowBoySquad Imperials Esports,1,0
GLL 2021 Spring,2021-01-27 18:01:00,Team Phantasma,Gamespace Mediterranean College Esports,2,0
GLL 2021 Spring,2021-01-27 19:25:00,Hive Athens EC,Anorthosis Famagusta Esports,2,0
Hitpoint Masters 2021 Spring,2021-01-27 16:34:00,ECLOT,Vikingekrig Esports,2,0
Hitpoint Masters 2021 Spring,2021-01-27 18:42:00,Dark Tigers,eSuba,2,0
Hitpoint Masters 2021 Spring,2021-01-27 19:44:00,SINNERS Esports,Inside Games,2,0
Hitpoint Masters 2021 Spring,2021-01-27 20:54:00,BRUTE,Inaequalis,1,0
LCK 2021 Spring,2021-01-27 05:47:00,Hanwha Life Esports,Fredit BRION,1,0
LCK 2021 Spring,2021-01-27 08:46:00,Fredit BRION,Hanwha Life Esports,2,0
LCK 2021 Spring,2021-01-27 09:42:00,DWG KIA,Gen.G,2,0
LCK 2021 Spring,2021-01-27 11:45:00,Gen.G,DWG KIA,2,0
LCK 2021 Spring,2021-01-27 12:42:00,DWG KIA,Gen.G,1,0
LDL 2021 Spring,2021-01-27 06:09:00,eStar Young,Bilibili Gaming Junior,2,0
LDL 2021 Spring,2021-01-27 06:57:00,Bilibili Gaming Junior,eStar Young,1,0
LDL 2021 Spring,2021-01-27 08:05:00,ThunderTalk Gaming Young,Suning-S,1,0
LDL 2021 Spring,2021-01-27 08:07:00,Young Miracles,EDward Gaming Youth Team,1,0
LDL 2021 Spring,2021-01-27 09:02:00,ThunderTalk Gaming Young,Suning-S,2,0
LDL 2021 Spring,2021-01-27 09:07:00,EDward Gaming Youth Team,Young Miracles,2,0
LDL 2021 Spring,2021-01-27 09:55:00,ThunderTalk Gaming Young,Suning-S,2,0
LDL 2021 Spring,2021-01-27 10:13:00,LGD Gaming Young Team,LNG Academy,2,0
LDL 2021 Spring,2021-01-27 11:00:00,LNG Academy,LGD Gaming Young Team,1,0
LDL 2021 Spring,2021-01-27 11:09:00,Invictus Gaming Young,Joy Dream,1,0
LDL 2021 Spring,2021-01-27 12:02:00,Joy Dream,Invictus Gaming Young,1,0
LDL 2021 Spring,2021-01-27 12:51:00,Invictus Gaming Young,Joy Dream,1,0
LFL 2021 Spring,2021-01-27 17:28:00,Team MCES,LDLC OL,1,0
LFL 2021 Spring,2021-01-27 19:01:00,Izi Dream,GameWard,2,0
LFL 2021 Spring,2021-01-27 19:57:00,Vitality.Bee,Solary,1,0
LFL 2021 Spring,2021-01-27 20:51:00,GamersOrigin,Karmine Corp,1,0
LFL 2021 Spring,2021-01-27 21:52:00,Team BDS,Misfits Premier,2,0
LHE 2021 Opening,2021-01-27 19:32:00,Rebirth eSports,Cruzados Esports,2,0
LHE 2021 Opening,2021-01-27 20:37:00,Furious Gaming Chile,Newstar,1,0
LHE 2021 Opening,2021-01-27 21:44:00,Movistar Optix,Kaos Latin Gamers Academy,1,0
LHE 2021 Opening,2021-01-27 22:45:00,LDM Esports,Santiago Wanderers eSports,1,0
LMF 2021 Opening,2021-01-27 20:48:00,River Plate Gaming,Undead Gaming,2,0
LMF 2021 Opening,2021-01-27 21:50:00,CASLA Esports,Stone Movistar,1,0
LMF 2021 Opening,2021-01-27 22:37:00,Maycam Evolve Gaming,Boca Juniors Gaming,2,0
LPL 2021 Spring,2021-01-27 09:18:00,eStar (Chinese Team),FunPlus Phoenix,2,0
LPL 2021 Spring,2021-01-27 10:15:00,FunPlus Phoenix,eStar (Chinese Team),1,0
LPL 2021 Spring,2021-01-27 11:11:00,Invictus Gaming,Rogue Warriors,1,0
LPL 2021 Spring,2021-01-27 12:37:00,Rogue Warriors,Invictus Gaming,2,0
NA Academy 2021 Spring,2021-01-27 21:36:00,Dignitas Academy,Golden Guardians Academy,2,0
NA Academy 2021 Spring,2021-01-27 22:31:00,Team Liquid Academy,TSM Academy,1,0
NA Academy 2021 Spring,2021-01-27 23:40:00,100 Thieves Academy,Cloud9 Academy,2,0
NLC 2021 Spring,2021-01-27 17:26:00,Nordavind,Godsent,1,0
NLC 2021 Spring,2021-01-27 18:38:00,BT Excel,Tricked Esport,1,0
NLC 2021 Spring,2021-01-27 19:35:00,Barrage (British Team),KOVA Esports,1,0
NLC 2021 Spring,2021-01-27 20:47:00,Team Singularity,MnM Gaming,1,0
PG Nationals 2021 Spring,2021-01-27 17:41:00,Axolotl,Romulea eSport,1,0
PG Nationals 2021 Spring,2021-01-27 18:58:00,Outplayed,Macko Esports,1,0
PG Nationals 2021 Spring,2021-01-27 19:47:00,Cyberground Gaming,Samsung Morning Stars,1,0
PG Nationals 2021 Spring,2021-01-27 20:51:00,GGEsports,Mkers,2,0
PRM 1st Division 2021 Spring,2021-01-27 16:40:00,RULE,mYinsanity,1,0
PRM 1st Division 2021 Spring,2021-01-27 18:07:00,Black Lion,cowana Gaming,2,0
PRM 1st Division 2021 Spring,2021-01-27 18:52:00,MTW Gaming,Team Riverside,1,0
PRM 1st Division 2021 Spring,2021-01-27 19:47:00,Eintracht Frankfurt,404 Multigaming e.V.,1,0
PRM 1st Division 2021 Spring,2021-01-27 20:43:00,Flayn eSports,TT willhaben,1,0
TES Denmark 2021 Spring,2021-01-27 16:57:00,Fløng Esports Elite,Guarp Gaming,2,0
TES Denmark 2021 Spring,2021-01-27 17:47:00,Astralis Talent,Atlando Esports,1,0
TES Denmark 2021 Spring,2021-01-27 18:45:00,Protecting Guardians,Atlando Esports,2,0
TES Denmark 2021 Spring,2021-01-27 20:20:00,Randoms (Danish Team),Masonic,1,0
TES Finland 2021 Spring,2021-01-27 16:32:00,ENHANCED,Rajan Testaajat,1,0
TES Finland 2021 Spring,2021-01-27 16:50:00,Burgerflip,Nordic Dogs,1,0
TES Finland 2021 Spring,2021-01-27 16:58:00,BlueWhites,Team PHZ,1,0
TES Finland 2021 Spring,2021-01-27 17:56:00,Team PHZ,Burgerflip,2,0
TES Finland 2021 Spring,2021-01-27 17:57:00,ENHANCED,BlueWhites,1,0
TES Finland 2021 Spring,2021-01-27 18:12:00,Rajan Testaajat,NYYRIKKI,2,0
TES Sweden 2021 Spring,2021-01-27 17:37:00,Galaxy Racer Esports EU Male,FALKN,1,0
TES Sweden 2021 Spring,2021-01-27 17:46:00,Lundqvist Lightside,Aqualix Esports,1,0
TES Sweden 2021 Spring,2021-01-27 18:36:00,UniQ Esports Club,FALKN,1,0
TES Sweden 2021 Spring,2021-01-27 18:39:00,Aqualix Esports,Galaxy Racer Esports EU Male,2,0
TES Sweden 2021 Spring,2021-01-27 18:47:00,Hybrid Esports,Lundqvist Lightside,1,0
Ultraliga Season 5,2021-01-27 15:31:00,Komil and Friends,Illuminar Gaming,2,0
Ultraliga Season 5,2021-01-27 16:38:00,Team ESCA Gaming,Gentlemen's Gaming,1,0
Ultraliga Season 5,2021-01-27 17:32:00,AGO ROGUE,7more7 Pompa Team,1,0
Ultraliga Season 5,2021-01-27 18:40:00,K1CK,devils.one,1,0
VL 2021 Opening,2021-01-27 23:57:00,Skull Cracker,Descuydado Esports,1,0
Baltic Masters 2021 Spring,2021-01-26 16:39:00,Method2Madness,Medieval Riga,1,0
Baltic Masters 2021 Spring,2021-01-26 18:41:00,PIGSPORTS,Iron Wolves,1,0
Baltic Masters 2021 Spring,2021-01-26 19:49:00,Team Infamous,Goskilla,2,0
BIG League Season 4,2021-01-26 00:35:00,ConViction,Supernova,2,0
BIG League Season 4,2021-01-26 00:44:00,Harrisburg University,ANEW Genesis,1,0
BIG League Season 4,2021-01-26 00:45:00,Cloud9 Amateur,Wichita Wolves,2,0
BIG League Season 4,2021-01-26 00:46:00,Mirage Sport Électronique,ANEW Esports,2,0
BIG League Season 4,2021-01-26 00:48:00,Evil Geniuses Prodigies,ANEW Blaze,1,0
BIG League Season 4,2021-01-26 00:49:00,Maryville University B,Illinois State University,1,0
BIG League Season 4,2021-01-26 00:51:00,Maryville University,SolaFide Esports,1,0
BIG League Season 4,2021-01-26 00:51:00,Winthrop University,Dawn Esports,1,0
BIG League Season 4,2021-01-26 00:53:00,Bay State College,100 Thieves Next,2,0
BIG League Season 4,2021-01-26 00:54:00,Wildcard Gaming,ReDefy Esports,1,0
BIG League Season 4,2021-01-26 00:58:00,Revival (North American Team),Barrage.NA,2,0
BIG League Season 4,2021-01-26 00:59:00,Team Clarity,Redemption Arc,2,0
BIG League Season 4,2021-01-26 01:40:00,Illinois State University,Maryville University B,2,0
BIG League Season 4,2021-01-26 01:41:00,100 Thieves Next,Bay State College,2,0
BIG League Season 4,2021-01-26 01:43:00,ANEW Esports,Mirage Sport Électronique,1,0
BIG League Season 4,2021-01-26 01:45:00,ANEW Genesis,Harrisburg University,1,0
BIG League Season 4,2021-01-26 01:46:00,Redemption Arc,Team Clarity,1,0
BIG League Season 4,2021-01-26 01:49:00,Barrage.NA,Revival (North American Team),1,0
BIG League Season 4,2021-01-26 01:50:00,Dawn Esports,Winthrop University,2,0
BIG League Season 4,2021-01-26 01:51:00,ANEW Blaze,Evil Geniuses Prodigies,2,0
BIG League Season 4,2021-01-26 01:51:00,Supernova,ConViction,1,0
BIG League Season 4,2021-01-26 01:52:00,ReDefy Esports,Wildcard Gaming,2,0
BIG League Season 4,2021-01-26 01:55:00,Wichita Wolves,Cloud9 Amateur,2,0
BIG League Season 4,2021-01-26 02:01:00,SolaFide Esports,Maryville University,2,0
BIG League Season 4,2021-01-26 02:39:00,Harrisburg University,ANEW Genesis,2,0
BIG League Season 4,2021-01-26 02:50:00,Cloud9 Amateur,Wichita Wolves,1,0
BIG League Season 4,2021-01-26 02:51:00,100 Thieves Next,Bay State College,1,0
CBLOL Academy 2021 Split 1,2021-01-26 19:41:00,Flamengo Academy,INTZ Academy,1,0
CBLOL Academy 2021 Split 1,2021-01-26 20:50:00,Rensga Academy,KaBuM! Academy,1,0
CBLOL Academy 2021 Split 1,2021-01-26 21:57:00,Cruzeiro Academy,RED Academy,2,0
